row_index,stck_bsop_date,stck_oprc,stck_hgpr,stck_lwpr,stck_clpr,acml_vol,prdy_vrss,prdy_ctrt,prdy_vrss_sign,prdy_vrss_vol_rate,acml_prtt_rate,date,open,high,low,close,volume,ret_1,logret_1,ret_5,ret_20,ma5,ma20,ma60,close_ma5_gap,close_ma20_gap,close_ma60_gap,range_pct,atr_proxy,vol_ma20,volume_ratio,rsi14,future_return,target_signal,market_state_token,label_id,pred_signal,pred_confidence,prob_sell,prob_hold,prob_buy
187,2007-05-30,7581.967179606731,7581.967179606731,7412.537745425576,7511.37158203125,39442700,-70.59619140625,-0.9311064556825844,-1.0,14.642181888995951,-0.1140572169030308,2007-05-30,7581.967179606731,7581.967179606731,7412.537745425576,7511.37158203125,39442700.0,-0.009311064556825843,-0.009354683488680848,-0.05840693133648922,-0.07317083310212746,7711.86376953125,7982.244848632812,8138.025708007813,-0.025997890197713702,-0.05899008055136423,-0.0770032128750755,0.02255639097744355,0.01665022772282864,24779587.5,1.5917415897258176,28.16719880030398,0.06954917118179349,BUY,T_S_DOWN|M5_S_NEG|M20_S_NEG|RSI_OVERSOLD|VOL_V_HIGH|RNG_LOW,2,BUY,0.35909703,0.3116841,0.3292189,0.35909703
188,2007-05-31,7567.847634345794,7652.562346670561,7511.371159462617,7553.728515625,32327800,42.35693359375,0.5639041169934522,1.0,-18.03857241010377,-0.1090613490749407,2007-05-31,7567.847634345794,7652.562346670561,7511.371159462617,7553.728515625,32327800.0,0.005639041169934522,0.005623201297174418,-0.04804289273677498,-0.06956537376650784,7635.62021484375,7954.00654296875,8129.554223632813,-0.010724957097728804,-0.05032407569460595,-0.07083115410361285,0.018691588785046804,0.016618881580145656,25570977.5,1.2642379431916515,30.957631487294478,0.06915911507898231,BUY,T_S_DOWN|M5_S_NEG|M20_S_NEG|RSI_WEAK|VOL_HIGH|RNG_LOW,2,BUY,0.5108,0.29563782,0.19356218,0.5108
189,2007-06-01,7709.040232267311,7892.588809226057,7666.682868353754,7850.2314453125,48280700,296.5029296875,3.9252526626311735,1.0,49.347310983116685,-0.0740897559570945,2007-06-01,7709.040232267311,7892.588809226057,7666.682868353754,7850.2314453125,48280700.0,0.039252526626311735,0.038501730349301155,0.007246386799326654,-0.03135886822325007,7646.91552734375,7941.299340820313,8126.259741210937,0.026587964420652366,-0.011467631630468933,-0.03396744685609876,0.028776978417266216,0.017677122496761653,27251685.0,1.7716592570330971,46.59656409269527,0.03956846166831518,BUY,T_FLAT|M5_NEU|M20_NEG|RSI_NEUTRAL|VOL_V_HIGH|RNG_LOW,2,HOLD,0.3584658,0.28871015,0.3584658,0.35282403
190,2007-06-04,7991.422964242788,8160.852426382212,7949.065598707933,8076.1376953125,54176150,225.90625,2.877701779542985,1.0,12.2107798768452,-0.047444820387301,2007-06-04,7991.422964242788,8160.852426382212,7949.065598707933,8076.1376953125,54176150.0,0.02877701779542985,0.028370735405891523,0.04379568124238209,-0.006944393994257614,7714.68740234375,7938.475537109375,8125.083178710937,0.04685222797996191,0.01734113276026439,-0.006023997825238547,0.026223776223776276,0.018554729210605303,29354605.0,1.8455758474692472,54.96632020147436,0.010489584901508087,HOLD,T_UP|M5_S_POS|M20_NEU|RSI_NEUTRAL|VOL_V_HIGH|RNG_LOW,1,SELL,0.39878836,0.39878836,0.23451908,0.3666926
191,2007-06-05,8118.494058532181,8217.327899244747,8033.779337921411,8062.017578125,30539250,-14.1201171875,-0.1748374993122747,-1.0,-43.62971528984618,-0.0491102440429054,2007-06-05,8118.494058532181,8217.327899244747,8033.779337921411,8062.017578125,30539250.0,-0.0017483749931227477,-0.0017499051845071278,0.06331467226348497,-0.027257164127066025,7810.69736328125,7927.1802734375,8121.318090820312,0.032176411804818894,0.017009491400027166,-0.0073018335240853105,0.022767075306479815,0.019433005719033735,29418115.0,1.0381103615918288,54.39249800220973,0.0035028743241176663,HOLD,T_UP|M5_S_POS|M20_NEG|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,SELL,0.45695966,0.45695966,0.29593349,0.24710678
192,2007-06-07,7892.590015377856,8047.900373462215,7892.590015377856,8033.78125,24129700,-28.236328125,-0.350238979900197,-1.0,-20.98790900234944,-0.052440630624145,2007-06-07,7892.590015377856,8047.900373462215,7892.590015377856,8033.78125,24129700.0,-0.0035023897990019703,-0.0035085375248407047,0.06954917118179349,-0.022336680117582164,7915.179296875,7918.002880859375,8113.552628580729,0.014984114531912951,0.014622168100052457,-0.009831868015464318,0.019332161687170533,0.020187307994934397,29101100.0,0.829167969595651,53.19653261682253,0.021089413453347472,BUY,T_FLAT|M5_S_POS|M20_NEG|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,2,BUY,0.42832544,0.32714477,0.24452978,0.42832544
193,2007-06-08,7934.94647686298,8132.614182692308,7920.827355018028,8076.1376953125,33649350,42.3564453125,0.527229258482742,1.0,39.45200313306838,-0.047444820387301,2007-06-08,7934.94647686298,8132.614182692308,7920.827355018028,8076.1376953125,33649350.0,0.0052722925848274205,0.0052584427093478325,0.06915911507898231,-0.01379270991770376,8019.6611328125,7912.355395507812,8106.963761393229,0.0070422629540949355,0.02069956310325427,-0.003802418141737429,0.026223776223776276,0.020672247084113773,29811240.0,1.128747076606005,54.80197610161427,0.003496447687505233,HOLD,T_UP|M5_S_POS|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,BUY,0.3698053,0.31708366,0.31311104,0.3698053
194,2007-06-11,8160.85302734375,8259.686887536494,8076.138290035684,8160.85302734375,33486900,84.71533203125,1.0489584901508089,1.0,-0.4827730699107135,-0.0374529119573823,2007-06-11,8160.85302734375,8259.686887536494,8076.138290035684,8160.85302734375,33486900.0,0.010489584901508087,0.010434950932131315,0.03956846166831518,0.005217518810282984,8081.78544921875,7914.473315429687,8105.551871744791,0.009783429493620543,0.03113027261507506,0.006822626820973676,0.0224913494809688,0.02060265033481733,30421345.0,1.1007698706286655,57.911591596251675,0.019030986284261253,HOLD,T_UP|M5_S_POS|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,SELL,0.40829918,0.40829918,0.28432074,0.30738005
195,2007-06-12,8076.138290035684,8231.44864176714,8076.138290035684,8160.85302734375,17372350,0.0,0.0,0.0,-48.12195216636953,-0.0374529119573823,2007-06-12,8076.138290035684,8231.44864176714,8076.138290035684,8160.85302734375,17372350.0,0.0,0.0,0.010489584901508087,0.008725953669199038,8098.728515625,7918.003076171875,8103.669344075521,0.007670896931400106,0.030670605812556095,0.007056517342978186,0.019031141868512146,0.02040922258008372,30386785.0,0.57170740504466,57.91159159625167,0.0121104426997527,HOLD,T_UP|M5_POS|M20_NEU|RSI_STRONG|VOL_V_LOW|RNG_LOW,1,SELL,0.44298604,0.44298604,0.24410306,0.3129109
196,2007-06-13,8118.496059664049,8146.734306828098,8005.543071007853,8090.2578125,17896500,-70.59521484375,-0.8650470068167326,-1.0,3.0171508172469386,-0.0457793967316966,2007-06-13,8118.496059664049,8146.734306828098,8005.543071007853,8090.2578125,17896500.0,-0.008650470068167326,-0.00868810256741348,0.0035028743241176663,-0.0017419819456371277,8104.3765625,7917.297192382813,8099.904272460937,-0.001742114262721861,0.021845917352147914,-0.0011909350575579625,0.017452006980802914,0.020265149753807325,30522682.5,0.5863344416074833,54.30100531303407,0.006980449093382912,HOLD,T_UP|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_V_LOW|RNG_LOW,1,BUY,0.40509486,0.2681969,0.32670826,0.40509486
197,2007-06-14,8189.089863919966,8203.208984375,8090.256020734725,8203.208984375,31985700,112.951171875,1.3961381020575423,1.0,78.72600787863549,-0.0324571593117845,2007-06-14,8189.089863919966,8203.208984375,8090.256020734725,8203.208984375,31985700.0,0.013961381020575425,0.01386481866518352,0.021089413453347472,0.013961381020575425,8138.262109375,7922.944750976562,8098.492374674479,0.00798043539605131,0.035373745773488174,0.01293038319428308,0.01376936316695347,0.020104801774629366,31290472.5,1.0222185043706196,58.73406959291531,0.013769382837270916,HOLD,T_UP|M5_POS|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,BUY,0.43235615,0.335739,0.23190485,0.43235615
198,2007-06-15,8160.851972520143,8174.971093579867,8062.018125102079,8104.37548828125,24082300,-98.83349609375,-1.2048150459411988,-1.0,-24.709166908962445,-0.0441142610323229,2007-06-15,8160.851972520143,8174.971093579867,8062.018125102079,8104.37548828125,24082300.0,-0.012048150459411988,-0.012121317704677281,0.003496447687505233,0.007017370359359454,8143.90966796875,7925.768505859375,8097.315771484375,-0.004854447224899139,0.022534973395934355,0.0008718588969613972,0.013937282229965235,0.020194524832463336,31808160.0,0.7571107539700505,53.814835397011024,0.029616585032161913,BUY,T_UP|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_LOW|RNG_LOW,2,HOLD,0.37827015,0.25666177,0.37827015,0.36506805
199,2007-06-18,8189.090022814092,8330.28123010399,8132.613539898132,8316.162109375,34236550,211.78662109375,2.613238014452679,1.0,42.16478492502793,-0.0191346915268877,2007-06-18,8189.090022814092,8330.28123010399,8132.613539898132,8316.162109375,34236550.0,0.02613238014452679,0.025796763907502296,0.019030986284261253,0.040636101992175266,8174.971484375,7942.005517578125,8099.6689453125,0.017271084708963214,0.04711109693499327,0.02672864354385629,0.02376910016977936,0.021240597159501797,31870405.0,1.0742427025950878,61.29561158596307,-0.0016976778322520536,HOLD,T_UP|M5_POS|M20_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,SELL,0.37557086,0.37557086,0.3184393,0.30598983
200,2007-06-19,8386.756640625,8386.756640625,8231.446332465279,8259.6845703125,19075450,-56.4775390625,-0.6791298476352625,-1.0,-44.28337551534837,-0.0257960406018283,2007-06-19,8386.756640625,8386.756640625,8231.446332465279,8259.6845703125,19075450.0,-0.006791298476352625,-0.006814464287382194,0.0121104426997527,0.05595683543685093,8194.73779296875,7963.890209960938,8100.374869791666,0.007925424703579376,0.03714194351669908,0.01966695407084673,0.018803418803418764,0.020987529308668578,30605790.0,0.6232627878581144,58.57109512251611,0.005128449475207741,HOLD,T_UP|M5_POS|M20_POS|RSI_STRONG|VOL_LOW|RNG_LOW,1,SELL,0.3652953,0.3652953,0.3209424,0.31376237
201,2007-06-20,8287.922631539754,8302.041750162478,8104.374089444324,8146.7314453125,28625550,-112.953125,-1.3675234694310645,-1.0,50.0648739610337,-0.039118508386725,2007-06-20,8287.922631539754,8302.041750162478,8104.374089444324,8146.7314453125,28625550.0,-0.013675234694310645,-0.013769602034280126,0.006980449093382912,0.04528966689450509,8206.03251953125,7981.539038085937,8099.668937174479,-0.00722652196144824,0.020696811283927197,0.005810423673247023,0.024263431542460908,0.021109460777598392,30682805.0,0.9329508824242112,53.453742536263846,0.006932539686820727,HOLD,T_UP|M5_NEU|M20_POS|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,SELL,0.3820904,0.3820904,0.3492837,0.2686259
202,2007-06-21,8273.80474718803,8358.51947156197,8273.80474718803,8316.162109375,46066600,169.4306640625,2.079737931707415,1.0,60.928261640387696,-0.0191346915268877,2007-06-21,8273.80474718803,8358.51947156197,8273.80474718803,8316.162109375,46066600.0,0.02079737931707415,0.02058406632166232,0.013769382837270916,0.04247812993324018,8228.62314453125,7998.482080078125,8100.845532226563,0.010638349005195114,0.03971753966769809,0.026579518926989953,0.010186757215619615,0.020501972808353593,30941062.5,1.488849970811442,59.21062651534915,-0.017830666705809795,HOLD,T_UP|M5_POS|M20_POS|RSI_STRONG|VOL_HIGH|RNG_LOW,1,SELL,0.40046516,0.40046516,0.31700128,0.28253356
203,2007-06-22,8414.99500978215,8485.590605501797,8302.04205663071,8344.3994140625,41545600,28.2373046875,0.3395473093972923,1.0,-9.814051829308,-0.0158041897631557,2007-06-22,8414.99500978215,8485.590605501797,8302.04205663071,8344.3994140625,41545600.0,0.0033954730939729227,0.003389721491137365,0.029616585032161913,0.051601247202440303,8276.6279296875,8018.954736328125,8103.434065755208,0.008188296604696887,0.04058442632928427,0.029736201510616622,0.02199661590524538,0.020017661200352106,32078340.0,1.2951293614320443,60.09641600761146,-0.041475997011000465,SELL,T_UP|M5_POS|M20_POS|RSI_STRONG|VOL_HIGH|RNG_LOW,0,SELL,0.39960036,0.39960036,0.3184695,0.28193015
204,2007-06-25,8302.0439453125,8429.116046516263,8259.686578244578,8302.0439453125,19727450,-42.35546875,-0.507591579073019,-1.0,-52.5161509281368,-0.0207998848175074,2007-06-25,8302.0439453125,8429.116046516263,8259.686578244578,8302.0439453125,19727450.0,-0.00507591579073019,-0.005088842011446104,-0.0016976778322520536,0.06521748119393966,8273.804296875,8044.369189453125,8107.199169921875,0.0034131395213403692,0.03203169195630773,0.02403354984955941,0.020408163265306225,0.019602260274747103,31538317.5,0.6255073689330447,58.05970572704429,-0.036585787597251396,SELL,T_UP|M5_NEU|M20_S_POS|RSI_STRONG|VOL_LOW|RNG_LOW,0,BUY,0.34990066,0.33106804,0.31903127,0.34990066
205,2007-06-26,8344.40131238042,8372.639557092369,8231.448333532631,8302.0439453125,19325000,0.0,0.0,0.0,-2.0400507921703004,-0.0207998848175074,2007-06-26,8344.40131238042,8372.639557092369,8231.448333532631,8302.0439453125,19325000.0,0.0,0.0,0.005128449475207741,0.07299280207063696,8282.276171875,8072.607470703125,8111.67021484375,0.002386756131681045,0.028421606704158497,0.023469116153215897,0.01700680272108856,0.01919081223293344,31518832.5,0.6131255020312063,58.05970572704429,-0.028075317484058004,SELL,T_UP|M5_NEU|M20_S_POS|RSI_STRONG|VOL_LOW|RNG_LOW,0,BUY,0.3490484,0.3372011,0.31375048,0.3490484
206,2007-06-27,8245.566345740104,8273.804586650172,8174.970743464932,8203.208984375,17356150,-98.8349609375,-1.190489493774649,-1.0,-10.188098318240623,-0.0324571593117842,2007-06-27,8245.566345740104,8273.804586650172,8174.970743464932,8203.208984375,17356150.0,-0.01190489493774649,-0.011976325682516276,0.006932539686820727,0.08193667257647053,8293.5716796875,8103.66953125,8115.905932617187,-0.01089551025812141,0.012283256707488865,0.010757031005860895,0.012048192771084314,0.018670528738927283,30666387.5,0.5659665651847646,53.18199771408131,-0.004306801144654981,HOLD,T_FLAT|M5_NEU|M20_S_POS|RSI_NEUTRAL|VOL_V_LOW|RNG_LOW,1,SELL,0.41542736,0.41542736,0.3354691,0.24910358
207,2007-06-28,8210.273232219128,8266.7983491363,8125.485556843371,8167.87939453125,20486950,-35.32958984375,-0.4306801144654981,-1.0,18.03856269967705,-0.036624173925563,2007-06-28,8210.273232219128,8266.7983491363,8125.485556843371,8167.87939453125,20486950.0,-0.004306801144654981,-0.004316102127299715,-0.017830666705809795,0.08740185535095901,8263.91513671875,8136.494921875,8118.846891276042,-0.01162109491671659,0.0038572472492881538,0.006039343260419772,0.017301038062283707,0.01803319029882067,29718600.0,0.6893645730283392,51.51592052835762,0.022491458389340302,BUY,T_FLAT|M5_NEG|M20_S_POS|RSI_NEUTRAL|VOL_LOW|RNG_LOW,2,BUY,0.51362133,0.2345926,0.2517861,0.51362133
208,2007-06-29,8167.882545066807,8182.013829746853,7998.30712890625,7998.30712890625,27230000,-169.572265625,-2.0760867960236573,-1.0,32.913879323178904,-0.0566246922467782,2007-06-29,8167.882545066807,8182.013829746853,7998.30712890625,7998.30712890625,27230000.0,-0.020760867960236573,-0.020979404746682917,-0.041475997011000465,0.0588555191468203,8194.6966796875,8158.723852539062,8117.079085286458,-0.023965444781873235,-0.01966198716027001,-0.014632351752676964,0.02296819787985866,0.018067250898741373,29463710.0,0.9241877550383166,44.33645170276037,0.10777372140454777,BUY,T_DOWN|M5_S_NEG|M20_POS|RSI_WEAK|VOL_NORMAL|RNG_LOW,2,SELL,0.38263947,0.38263947,0.28787813,0.32948244
209,2007-07-02,8167.882545066807,8182.013829746853,7998.30712890625,7998.30712890625,28822950,0.0,0.0,0.0,5.849981637899382,-0.0566246922467782,2007-07-02,8167.882545066807,8182.013829746853,7998.30712890625,7998.30712890625,28822950.0,0.0,0.0,-0.036585787597251396,0.018862588272116287,8133.94931640625,8166.12763671875,8110.369571940104,-0.01667605516380688,-0.02055080636480633,-0.013817180837426002,0.02296819787985866,0.018348469185266125,28490822.5,1.0116573503625597,44.33645170276037,0.13604203233191492,BUY,T_DOWN|M5_S_NEG|M20_NEU|RSI_WEAK|VOL_NORMAL|RNG_LOW,2,BUY,0.4081942,0.30249342,0.28931236,0.4081942
210,2007-07-03,8083.092706737084,8125.486549604586,8026.567582913747,8068.96142578125,25979550,70.654296875,0.8833656389569233,1.0,-9.865055450604466,-0.0482912389316821,2007-07-03,8083.092706737084,8125.486549604586,8026.567582913747,8068.96142578125,25979550.0,0.008833656389569233,0.008794867909003301,-0.028075317484058004,-0.0008885769165891677,8087.3328125,8165.768823242188,8105.30830078125,-0.002271624915739179,-0.011855270404593776,-0.00448432973197288,0.012259194395796882,0.01797755400062284,27080992.5,0.9593278385199508,47.84857801640691,0.10157635901412099,BUY,T_FLAT|M5_NEG|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,2,BUY,0.35337433,0.30793902,0.33868656,0.35337433
211,2007-07-04,8097.222998384786,8252.667069907005,8083.091719155493,8167.87939453125,21507800,98.91796875,1.2259070719305545,1.0,-17.212576815225823,-0.036624173925563,2007-07-04,8097.222998384786,8252.667069907005,8083.091719155493,8167.87939453125,21507800.0,0.012259070719305543,0.012184536837679616,-0.004306801144654981,0.0131309334642844,8080.26689453125,8171.0619140625,8103.3075764973955,0.010842773035046216,-0.00038948664992655146,0.007968575476653195,0.02076124567474036,0.01847697417975047,26629420.0,0.8076706139300067,52.37881319883979,0.098615796669703,BUY,T_FLAT|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,2,SELL,0.41080526,0.41080526,0.25576928,0.33342546
212,2007-07-05,8295.061791124683,8379.849475531408,8224.40538745241,8351.5869140625,33418800,183.70751953125,2.24914583893403,1.0,55.37990868429128,-0.0149564466201135,2007-07-05,8295.061791124683,8379.849475531408,8224.40538745241,8351.5869140625,33418800.0,0.022491458389340302,0.022242255246471387,0.022491458389340302,0.03955866536227881,8117.0083984375,8186.952197265625,8105.0745849609375,0.028899627068287304,0.020109402477256566,0.03041456639510387,0.01861252115059217,0.01881091981693811,27093875.0,1.233444828397562,59.42770155903035,0.09306287107439459,BUY,T_UP|M5_POS|M20_POS|RSI_STRONG|VOL_HIGH|RNG_LOW,2,SELL,0.40150258,0.40150258,0.31775868,0.28073865
213,2007-07-06,8521.163660660886,8930.970868221691,8464.638528583533,8860.314453125,82871050,508.7275390625,6.091387712266982,1.0,147.97733611021343,0.0450463753509469,2007-07-06,8521.163660660886,8930.970868221691,8464.638528583533,8860.314453125,82871050.0,0.060913877122669824,0.05913068491659956,0.10777372140454777,0.09709799255498663,8289.40986328125,8226.16103515625,8116.732275390625,0.06887156013030893,0.07708983756317922,0.09161102676613653,0.052631578947368474,0.020872525443908763,29554960.0,2.803964207699824,71.85277571909714,0.09569333586980755,BUY,T_S_UP|M5_S_POS|M20_S_POS|RSI_OVERBOUGHT|VOL_V_HIGH|RNG_LOW,2,HOLD,0.37911117,0.36753857,0.37911117,0.25335035
214,2007-07-09,9015.756685580289,9171.200766366155,8945.100285223076,9086.4130859375,63496300,226.0986328125,2.5518127376704447,1.0,-23.37939485501873,0.0717140018717157,2007-07-09,9015.756685580289,9171.200766366155,8945.100285223076,9086.4130859375,63496300.0,0.025518127376704447,0.025197974996890693,0.13604203233191492,0.1134146216691525,8507.0310546875,8272.439038085937,8127.216569010417,0.06810625558146421,0.09839589558823736,0.11802275831858089,0.02488335925349923,0.021306806904628797,31055430.0,2.0446118440478847,75.45108906764247,0.010886360526915606,HOLD,T_S_UP|M5_S_POS|M20_S_POS|RSI_OVERBOUGHT|VOL_V_HIGH|RNG_LOW,1,SELL,0.37999892,0.37999892,0.37116793,0.24883312
215,2007-07-10,9029.88998068611,9142.940246484995,8888.5771484375,8888.5771484375,33803150,-197.8359375,-2.1772721053831323,-1.0,-46.76359094939389,0.0483798718594776,2007-07-10,9029.88998068611,9142.940246484995,8888.5771484375,8888.5771484375,33803150.0,-0.021772721053831323,-0.02201324438555652,0.10157635901412099,0.08917255569429305,8670.95419921875,8308.825244140626,8133.22705078125,0.025097923967625002,0.06977543602878322,0.09287212725528105,0.028616852146263846,0.02161776551918615,31876970.0,1.0604254419413137,67.33917852191357,0.017488101114679022,HOLD,T_S_UP|M5_S_POS|M20_S_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,BUY,0.37406313,0.28527966,0.34065726,0.37406313
216,2007-07-11,8775.523440575787,9015.75516117126,8761.3921628937,8973.361328125,26573900,84.7841796875,0.953855473959675,1.0,-21.38632050563335,0.0583799006551006,2007-07-11,8775.523440575787,9015.75516117126,8761.3921628937,8973.361328125,26573900.0,0.00953855473959675,0.00949334995785378,0.098615796669703,0.10915641208127447,8832.0505859375,8352.980419921874,8141.121256510417,0.015999765944784805,0.07427060486380599,0.10222671366662728,0.028346456692913503,0.022914886910421428,32310840.0,0.8224453465152871,68.88317815917071,0.0015751918493127626,HOLD,T_S_UP|M5_S_POS|M20_S_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,1,BUY,0.37521413,0.28425616,0.34052977,0.37521413
217,2007-07-12,8973.365444502224,9213.597275299922,8959.234160337654,9128.8095703125,28582500,155.4482421875,1.7323301325254947,1.0,7.558544285934698,0.0767145345907422,2007-07-12,8973.365444502224,9213.597275299922,8959.234160337654,9128.8095703125,28582500.0,0.017323301325254947,0.017174963622833772,0.09306287107439459,0.11283396384275113,8987.4951171875,8399.26044921875,8153.72412109375,0.01572345256185481,0.08685873304019398,0.11958774110301285,0.027863777089783392,0.023333969852174143,32140680.0,0.8892935681510161,71.5397103453063,0.023219651128098207,BUY,T_S_UP|M5_S_POS|M20_S_POS|RSI_OVERBOUGHT|VOL_NORMAL|RNG_LOW,2,SELL,0.4848156,0.4848156,0.23216766,0.2830168
218,2007-07-13,9397.29939956332,9708.1875,9312.51173580786,9708.1875,68696450,579.3779296875,6.34669750995438,1.0,140.34444152890754,0.1450503491469297,2007-07-13,9397.29939956332,9708.1875,9312.51173580786,9708.1875,68696450.0,0.0634669750995438,0.06153430214313005,0.09569333586980755,0.1978945834923156,9157.0697265625,8479.451049804688,8175.983284505209,0.06018494888586878,0.14490754684215257,0.18740305137347368,0.04075691411935951,0.024787452056035088,34371387.5,1.998652221997148,78.80327030555574,-0.04221217512924014,SELL,T_S_UP|M5_S_POS|M20_S_POS|RSI_OVERBOUGHT|VOL_V_HIGH|RNG_LOW,0,SELL,0.37652883,0.37652883,0.37316227,0.25030896
219,2007-07-16,9679.925803786056,9694.05708233173,9157.068497596154,9185.3310546875,48383750,-522.8564453125,-5.38572669010049,-1.0,-29.568776843636023,0.0833810668778347,2007-07-16,9679.925803786056,9694.05708233173,9157.068497596154,9185.3310546875,48383750.0,-0.0538572669010049,-0.05536184065726957,0.010886360526915606,0.10451563279805076,9176.8533203125,8522.909497070312,8191.881315104167,0.0009238171385210769,0.07772246764381241,0.12127247714778444,0.05846153846153839,0.027748504608924366,35078747.5,1.3792895541666645,63.14180465640235,0.006153876249909818,HOLD,T_S_UP|M5_POS|M20_S_POS|RSI_STRONG|VOL_HIGH|RNG_NORMAL,1,HOLD,0.40195248,0.2956391,0.40195248,0.3024084
220,2007-07-18,9298.384588623048,9354.909722900393,9044.021484375,9044.021484375,37695850,-141.3095703125,-1.5384265354310367,-1.0,-22.089854548272925,0.0667140450651502,2007-07-18,9298.384588623048,9354.909722900393,9044.021484375,9044.021484375,37695850.0,-0.015384265354310367,-0.01550383103650077,0.017488101114679022,0.09495966914785292,9207.9421875,8562.126342773438,8208.012711588543,-0.01780209951225875,0.05628218065344126,0.10185276292349466,0.03437500000000024,0.02934327655384693,36009767.5,1.0468229210310787,59.6891183777545,0.012499624773703477,HOLD,T_S_UP|M5_POS|M20_S_POS|RSI_STRONG|VOL_NORMAL|RNG_NORMAL,1,SELL,0.5085436,0.5085436,0.28141052,0.21004587
221,2007-07-19,8973.364810583726,9171.202774911557,8916.839677918631,8987.49609375,29848650,-56.525390625,-0.6250028344432446,-1.0,-20.817145653964563,0.0600470520480889,2007-07-19,8973.364810583726,9171.202774911557,8916.839677918631,8987.49609375,29848650.0,-0.006250028344432446,-0.0062696415362957225,0.0015751918493127626,0.10320269596234977,9210.769140625,8604.164575195313,8222.966682942708,-0.024240434589792526,0.044551858022309654,0.0929748885390953,0.028301886792452928,0.03012905146314473,36070922.5,0.8274989362969577,58.315454515175205,-0.015723668169188132,HOLD,T_UP|M5_NEU|M20_S_POS|RSI_STRONG|VOL_NORMAL|RNG_NORMAL,1,SELL,0.38287818,0.38287818,0.31659707,0.30052486
222,2007-07-20,9058.15170551248,9340.77734375,8987.495295953102,9340.77734375,28872250,353.28125,3.930808384391682,1.0,-3.2711697178934407,0.1017154704484919,2007-07-20,9058.15170551248,9340.77734375,8987.495295953102,9340.77734375,28872250.0,0.03930808384391682,0.03855518774413369,0.023219651128098207,0.12320770337316156,9253.1626953125,8655.395336914062,8244.514632161457,0.009468616442017685,0.07918552303588933,0.13296873867044567,0.03782148260211794,0.03119000037187754,35211205.0,0.8199733579126304,63.906310288092996,-0.09833573724751055,SELL,T_S_UP|M5_POS|M20_S_POS|RSI_STRONG|VOL_NORMAL|RNG_NORMAL,0,SELL,0.5130309,0.5130309,0.27767086,0.20929827
223,2007-07-23,9227.727377291509,9326.646353770897,9171.202247874717,9298.3837890625,20428050,-42.3935546875,-0.4538546753377614,-1.0,-29.24676809046749,0.096715283276942,2007-07-23,9227.727377291509,9326.646353770897,9171.202247874717,9298.3837890625,20428050.0,-0.004538546753377615,-0.004548877225429848,-0.04221217512924014,0.1143263077019403,9171.201953125,8703.094555664062,8265.120735677083,0.013867521028054997,0.06839972030535013,0.1250148771481645,0.016717325227963372,0.03074350946817073,34155327.5,0.5980926401598696,62.817510893302305,-0.07294856034393582,SELL,T_S_UP|M5_S_NEG|M20_S_POS|RSI_STRONG|VOL_V_LOW|RNG_NORMAL,0,HOLD,0.39834005,0.33744705,0.39834005,0.26421288
224,2007-07-24,9312.51284015434,9369.03795602781,9128.806213565558,9241.8564453125,17940900,-56.52734375,-0.6079265497353603,-1.0,-12.175170904711909,0.090048059894896,2007-07-24,9312.51284015434,9369.03795602781,9128.806213565558,9241.8564453125,17940900.0,-0.006079265497353603,-0.006097819466402754,0.006153876249909818,0.11320254460115664,9182.50703125,8750.085180664062,8286.431949869791,0.006463312672728927,0.05620188312396701,0.1152998662419138,0.02599388379204903,0.03172455871076017,34066000.0,0.5266512064815358,61.31737329028349,-0.06116184846435224,SELL,T_S_UP|M5_NEU|M20_S_POS|RSI_STRONG|VOL_V_LOW|RNG_NORMAL,0,HOLD,0.37379807,0.35516495,0.37379807,0.27103698
225,2007-07-25,9044.018132716048,9227.724751036843,9044.018132716048,9157.068359375,19926200,-84.7880859375,-0.917435652016696,-1.0,11.06577707918779,0.0800475703693039,2007-07-25,9044.018132716048,9227.724751036843,9044.018132716048,9157.068359375,19926200.0,-0.00917435652016696,-0.009216700111389642,0.012499624773703477,0.10298962757782837,9205.11640625,8792.836401367187,8302.564965820313,-0.00521971094709639,0.04142371600945283,0.10292041038793132,0.02006172839506179,0.03167459319078313,34096060.0,0.584413565672984,59.039881666006345,-0.10339498240238343,SELL,T_UP|M5_POS|M20_S_POS|RSI_STRONG|VOL_V_LOW|RNG_NORMAL,0,SELL,0.39766425,0.39766425,0.27503467,0.3273011
